label,mean_x,std_x,kurtosis_x,skew_x,mean_y,std_y,kurtosis_y,skew_y,mean_z,std_z,kurtosis_z,skew_z,rms,median_x,min_x,max_x,range_x,median_y,min_y,max_y,range_y,median_z,min_z,max_z,range_z,peak_freq_x,spectral_entropy_x,mean_freq_x,fft_energy_x,peak_freq_y,spectral_entropy_y,mean_freq_y,fft_energy_y,peak_freq_z,spectral_entropy_z,mean_freq_z,fft_energy_z
3.0,-0.049780734963032744,0.5986561960976216,-0.8091125907649106,0.6939232420849246,-7.22557395259672,1.059430608294582,-1.2035607475010583,0.4695068495536177,-6.984973536999507,1.7109880498193866,-0.9752425557159357,0.045102792374293973,51.33456801711282,-0.2381763213042536,-0.7604536757337268,1.2070898437500002,1.967543519483727,-7.456202402410927,-8.366602521659566,-5.209616546630859,3.1569859750287064,-6.950000625532554,-9.92211685180664,-3.8839233112961233,6.038193540510517,2.0,2.21066099151923,7.421802860185681,112.48940820475701,0.0,0.8888257153287237,1.4317194423917428,32978.874070111684,0.0,1.2900676982219212,2.482957547152091,31398.37751941295
3.0,-1.6755709716210632,0.30542916640956386,1.4784776619025992,1.3123251402302216,-8.902110875224398,0.5000609333976536,-1.4080258659560536,-0.4950869446044573,-1.5848089078000012,1.1453774198467108,-1.1940809351124493,0.044425940158255496,46.42789375382777,-1.701796589467967,-2.077600553012644,-0.79275146484375,1.2848490881688939,-8.6088095069,-9.691823378122468,-8.255782012939454,1.436041365183014,-1.9195772551592534,-3.589834899902344,0.09591678261488631,3.68575168251723,0.0,1.1774093929648821,2.376083534078671,1783.340750022125,0.0,0.4448334065804491,0.5706304014659216,49607.47889224113,0.0,1.8660209418543774,4.293345014210686,1976.1254962687492
3.0,-2.217775045925268,0.37714286979712625,-0.762024240526848,0.3355688595097252,-8.964927945767721,0.692321378037619,-0.73498903531386,-0.46647420813971935,-0.337948892711387,0.9345407870162651,-1.2434846464839646,-0.6854380710103919,46.60943595414571,-2.265763901811018,-2.9085881454870863,-1.5079819760808435,1.4006061694062428,-8.83921366128896,-10.372668634995762,-7.887577126384477,2.4850915086112844,0.18438411794654574,-1.984947127470345,0.5643956130460602,2.5493427405164053,0.0,0.9114029388394751,1.5076906793777387,3118.4344678156453,0.0,0.4747271310197855,0.5517215215786567,50380.693781945556,2.0,1.9087344736942637,4.716829211874896,343.47702220730366
3.0,-1.6990506075772793,0.5147212669318663,-0.41534122335629453,-0.45573393953660857,-7.664654450252085,0.8074506164043108,-1.024095113979261,0.36525787047959946,-2.851854493919762,1.2075963458933632,0.26386965759521264,-1.0820559227215327,42.46821702124625,-1.7422123519470443,-2.934048614501953,-0.886701625466202,2.047346989035751,-7.809780938901188,-8.805203627877994,-6.1213124349832135,2.68389119289478,-2.5420329642020834,-5.6871509607816355,-1.4813705648043416,4.205780395977294,0.0,1.2520416425711973,2.5562053655460293,1886.5156365864482,0.0,0.5786280594322636,0.7271939162140647,36920.29670890533,0.0,1.5755158511227294,3.1972938310860815,5535.790533147982
3.0,-0.5063502667847485,0.6254123713878549,-0.44708199627460665,-0.9813611921223655,-6.7590927173984525,0.3260956513931069,1.7460923613884294,1.6582492360619183,-6.782488502999569,0.8827577768554957,-1.6685635300382808,0.01657125926052828,48.27541184421021,-0.21072701523692158,-1.9164646911621095,0.1646095520098294,2.0810742431719387,-6.8655976970342705,-7.05299726528332,-5.8094680952639015,1.2435291700194187,-6.765134221123497,-7.973634094292142,-5.679938507080078,2.2936955872120635,0.0,2.061713447095871,5.200947507878981,281.39083175345866,0.0,0.43557882781006013,0.581873675305456,28586.28918423408,0.0,0.6933016874430546,0.965321677214432,28994.05494252615
3.0,0.34740369877442207,0.13866742494637466,-0.30262693926310513,-0.3831320784421891,-5.530019581405693,0.29816111094781533,-0.2805917169625438,-0.6902699638490764,-8.966133708018104,0.7029242662196377,-0.8595470476469029,0.2886003137925644,52.84306737822245,0.3494125725624464,0.020657043457031232,0.5678010613938015,0.5471440179367703,-5.477693323993053,-6.268676546815121,-5.154736322731268,1.1139402240838532,-9.04303802982258,-10.036424876936184,-7.508685607910157,2.5277392690260276,0.0,1.6677061182550361,3.784978665625843,81.35801073267533,0.0,0.37063290160728696,0.4140182965688093,19140.920007000765,0.0,0.41140641835949016,0.4271748860789262,50398.95935649288
3.0,-0.46216729838401305,0.4866642341325168,-0.6071487364989085,0.56990947947702,-7.718974676349404,0.6705014465054808,-0.7463540642064297,0.7440599843725358,-5.71367260175623,1.9969922095056105,-1.2877206181954586,0.4428191100580521,49.27388137168985,-0.6296238485373732,-1.3033874591145995,0.5721102905273437,1.8754977496419434,-7.935794372463133,-8.37949158605396,-6.262527008056641,2.1169645779973196,-6.382634350176125,-8.285270690917969,-2.233973319675269,6.0512973712427,0.0,2.1101101514944562,5.639700335874495,206.3642229572859,0.0,0.6620605656310738,1.001019335410755,37378.349747252214,0.0,1.4299003700713158,2.784487338719055,21640.46579853271
3.0,-2.1267562144180876,0.7088241773411743,1.410652157254332,-1.4606594647558901,-9.065339457884624,0.33186807557594816,-0.6448246121609071,0.01721399552360049,-0.7145716415505704,0.672307164268449,-1.3305851291686845,-0.2606169041297712,46.97835915883255,-1.9016271457477385,-4.133791302383102,-1.1482185295545677,2.9855727728285344,-8.962132280238247,-9.749583170851816,-8.403375091552736,1.34620807929908,-0.5441995079313648,-1.7321978759765626,0.3179260887615426,2.050123964738105,0.0,1.1968693675022593,1.8319820455270714,2983.9379398416468,0.0,0.3961175823074946,0.5844083298746896,51396.54314675357,0.0,1.9764126095832106,4.668167745068935,459.28819943992454
3.0,-1.9795020977548505,0.46648146025472564,0.7436335773450637,-0.2041406326797992,-9.07311961523105,0.8293561411801448,-0.47855198309434366,0.418230657063525,-0.2884651800958449,0.5112629402767485,-1.3216389848256793,-0.06646010068104671,46.768035725057196,-1.8522101155128847,-2.9891907981775034,-0.7807469280308643,2.208443870146639,-9.140728103277588,-10.422851890155066,-7.400814118275598,3.022037771879468,-0.3510245893818994,-1.2255828148726238,0.41032533306058316,1.635908147933207,0.0,1.2458131619861512,2.3329335069324735,2516.7183625537355,0.0,0.6126324063936817,0.8182125676368013,51664.89759882044,2.0,1.7901441780251828,4.041237744928104,133.6814104727986
3.0,-0.5693981255352625,0.9646710324373606,-1.2529231779655585,-0.2534237803451174,-7.812435201896691,0.5474274563256002,-0.5928047017781166,0.03655774977018759,-4.26515527785813,1.4884299743760085,0.049920292403400346,0.5199594323691746,45.55096002358857,-0.3578673408368493,-2.253033044341516,0.968635711669922,3.221668756011438,-7.912480156873857,-8.84547979851692,-6.762521969201987,2.0829578293149327,-4.343413638866651,-7.097465227179288,-0.8186476135253906,6.278817613653898,2.0,1.9391029323126359,4.606857043403185,492.65770782818004,0.0,0.42048441821482585,0.43504429593155636,38239.945706207,0.0,1.613487829524915,3.6378596167647115,12051.23234222105
